REVEAL__blur_euclidean,LRP__blur_euclidean,Same_Classification__blur,REVEAL__gausian_small_euclidean,LRP__gausian_small_euclidean,Same_Classification__gausian_small,REVEAL__gausian_big_euclidean,LRP__gausian_big_euclidean,Same_Classification__gausian_big
,,,,,,0.0046274178689816,0.0065732763835314,False
0.0022253195299478,0.0045273231443992,False,,,,,,
,,,0.0015862113183301,0.00416247433538,False,,,
,,,,,,0.0147600560971798,0.0087665938341204,False
0.0036606878281417,0.0055835257551289,False,,,,,,
,,,0.0020933125378995,0.003987835882767,False,,,
,,,,,,0.0071813521031082,0.0097536811361875,False
0.0011469479945606,0.0024260274431786,True,,,,,,
,,,0.0044478146423307,0.0022119956423856,True,,,
,,,,,,0.0113318791292351,0.007476222848551,False
0.0013520873444707,0.0034241544772227,False,,,,,,
,,,0.000654836383193,0.0027160591505754,True,,,
,,,,,,0.0039370050154394,0.0101995281842943,False
0.0015836853047306,0.0035808677292822,True,,,,,,
,,,0.0007306628335303,0.0029032150235391,True,,,
,,,,,,0.0058559340784932,0.0093947060676987,False
0.0021061519008993,0.0048898625544088,True,,,,,,
,,,0.0030040064402321,0.0043027935578664,True,,,
,,,,,,0.0046835844136071,0.0084713809873973,False
0.0031959452734781,0.0064110189671327,True,,,,,,
,,,0.0075860582752245,0.0033027216518997,True,,,
,,,,,,0.0292945501691004,0.0142151011340324,False
0.0005895690499438,0.0018911926467622,True,,,,,,
,,,0.0009547664938521,0.0017150589592037,True,,,
,,,,,,0.0050613847404325,0.0093889852828083,False
0.0124975410930826,0.0070370393184602,False,,,,,,
,,,0.0123170960858223,0.006824464356443,False,,,
,,,,,,0.0070815060586226,0.0098774690241682,False
0.0001429699674904,0.002146757364355,True,,,,,,
,,,0.0006148266325932,0.0016520898034259,True,,,
,,,,,,0.0006993220284857,0.0061749764711152,False
0.0023262468313773,0.0019385629797768,True,,,,,,
,,,0.0009923967009669,0.0010807714003494,True,,,
,,,,,,0.0056990045067771,0.0086017701768064,False
0.0054334818484063,0.004891896577515,False,,,,,,
,,,0.0035591986630421,0.0042169952313791,False,,,
,,,,,,0.0043784229823358,0.0066540409825827,False
0.0015724447883331,0.0026152086865973,True,,,,,,
,,,0.0025615228626819,0.0026672027562517,True,,,
,,,,,,0.0009334483505635,0.0043262427369724,False
0.0012832727628993,0.0014677778017922,True,,,,,,
,,,0.0006276171665868,0.0001778552366239,True,,,
,,,,,,0.0027724171177255,0.005153637503501,True
0.0005312407831231,0.0040863272038566,False,,,,,,
,,,0.0014362581959507,0.0035524247730754,False,,,
,,,,,,0.0039918297511782,0.0101164981477097,False
0.00094403840437,0.0016008805681823,True,,,,,,
,,,0.0008493284834157,0.0010103018887941,True,,,
,,,,,,0.0035866914752642,0.0053255940019757,False
0.0040415384426444,0.0020069268592869,True,,,,,,
,,,0.0029634140270875,0.0017898522354026,True,,,
,,,,,,0.00965529271999,0.0069782489172548,False
0.0232218017132988,0.0074876807200206,False,,,,,,
,,,0.0254350642325421,0.0068174724596564,False,,,
,,,,,,0.0241191709643791,0.006182121847258,False
0.0082086043289557,0.0059504818775531,False,,,,,,
,,,0.0063361894793439,0.0061093513361399,False,,,
,,,,,,0.0036345559265123,0.0089273743841081,False
0.0004656044631136,0.0045165259820276,True,,,,,,
,,,0.0009900599316742,0.0031724446047587,True,,,
,,,,,,0.0025284331983658,0.0087501480575011,False
0.0009798423789114,0.0017194401647611,False,,,,,,
,,,0.0006745095162224,0.0011555157817884,False,,,
,,,,,,0.0054433610185434,0.0072587790626154,False
0.0010116448600216,0.0044122767270842,False,,,,,,
,,,0.0034467999586939,0.0034387511754914,False,,,
,,,,,,0.0113819169837957,0.0106252731081595,False
0.0014815528296985,0.0042400504799515,False,,,,,,
,,,0.0011418257732081,0.004284501672211,False,,,
,,,,,,0.0043857893357141,0.0071492493188617,False
0.0081143119013672,0.0054537005331522,False,,,,,,
,,,0.0029530372151713,0.0045061349093989,False,,,
,,,,,,0.0090772832035077,0.0103580260981653,False
0.0002559745425434,0.0006388410401926,True,,,,,,
,,,0.0001334406642008,0.000176648688536,True,,,
,,,,,,0.0007641838054938,0.0052135753780041,False
0.0047920397850908,0.0032811093299956,True,,,,,,
,,,0.0058655726125877,0.0028304814401698,True,,,
,,,,,,0.0067923589549921,0.0084965239422069,False
0.0044589820689349,0.003154821669762,True,,,,,,
,,,0.002851372548641,0.0027751800395554,True,,,
,,,,,,0.0090839046858615,0.0070289679343427,False
0.0028479385384451,0.0025100669573926,False,,,,,,
,,,0.0031930804317039,0.0014138697849409,False,,,
,,,,,,0.0236443836394021,0.0077962152178308,False
0.0002925053288185,0.0023652667947545,True,,,,,,
,,,0.000904821059638,0.0014794579951192,True,,,
,,,,,,0.0039800910863755,0.0077407540390589,False
0.0085185604870922,0.0045098946652031,False,,,,,,
,,,0.0083587638154626,0.0041793183027268,False,,,
,,,,,,0.0080614666206438,0.0098701116644539,False
0.000971482287732,0.0034722069370497,True,,,,,,
,,,0.0009693288242933,0.0033962167198463,True,,,
,,,,,,0.0041567157581391,0.005832345488624,False
0.0031422602501348,0.0049896944780164,False,,,,,,
,,,0.0048500912104182,0.0041624149364029,False,,,
,,,,,,0.0095833744841513,0.0096490671062664,False
0.0004083648886147,0.0015734575689717,True,,,,,,
,,,0.000173211742661,0.0003636354445615,True,,,
,,,,,,0.0054442269108066,0.0115453659025906,False
0.002190945238831,0.0065443649251925,True,,,,,,
,,,0.002483876444619,0.0052688101374181,True,,,
,,,,,,0.0058979613098721,0.010236846076482,False
0.0008297840880702,0.0086357201232039,False,,,,,,
,,,0.002584142543968,0.0066807578371695,False,,,
,,,,,,0.0014361109166156,0.0129341905207196,False
0.0007827809398077,0.0044754366185393,False,,,,,,
,,,0.0030607825016445,0.0042254595577775,False,,,
,,,,,,0.0029047922554234,0.0113952479537903,False
0.0030204366751058,0.0041142628228503,True,,,,,,
,,,0.0005862881120624,0.0033847724255757,True,,,
,,,,,,0.0057077774313493,0.007192932196156,False
0.0007954641555507,0.0042668121960673,False,,,,,,
,,,0.0006231978775521,0.0032063608214295,True,,,
,,,,,,0.0070562156585708,0.0094173129458746,False
0.0058129746458637,0.0031689206555487,False,,,,,,
,,,0.0045216717868079,0.0027112944549329,False,,,
,,,,,,0.0140309240390351,0.0069620073134257,False
0.0021289434077818,0.0079961128456774,True,,,,,,
,,,0.0021998409898466,0.0076683837838524,True,,,
,,,,,,0.0047812434158756,0.0158349548320279,False
0.0204538546209494,0.0087671941160532,False,,,,,,
,,,0.0193972725096439,0.0074899947436496,False,,,
,,,,,,0.0262538433531764,0.0116550167637774,False
0.0029968339584929,0.0047927287663018,False,,,,,,
,,,0.0012547047375636,0.0039907055806668,False,,,
,,,,,,0.0176575433169598,0.0071909945045164,False
0.0014693979668491,0.004688901638552,False,,,,,,
,,,0.0015234144861022,0.0036394631684409,False,,,
,,,,,,0.0038874464175748,0.0061778666435885,False
0.0091039629015802,0.0046869608573447,False,,,,,,
,,,0.0043554707661869,0.0035400321123062,False,,,
,,,,,,0.0179028266642071,0.0096473119092547,False
0.0015298881519638,0.0032886992571818,True,,,,,,
,,,0.0012119099086744,0.0032093890788051,True,,,
,,,,,,0.0009799986348934,0.0042979885516729,True
0.0023987905690903,0.005709988897408,False,,,,,,
,,,0.0026330953066554,0.0052932569062375,False,,,
,,,,,,0.0051131446331789,0.0094258897607537,False
0.0030233695172034,0.004982588168956,False,,,,,,
,,,0.0043525982662435,0.0044291662933973,False,,,
,,,,,,0.0147623414647744,0.0130507268932899,False
0.000875938948785,0.0009784705898121,True,,,,,,
,,,0.0001878658018202,0.0002285037594608,True,,,
,,,,,,0.0041346534669057,0.0063086826422612,False
0.0085288658399442,0.0035529122092027,True,,,,,,
,,,0.0060981884076794,0.0033768862464604,True,,,
,,,,,,0.0038516305946042,0.0046976591724233,True
0.0005136750908084,0.0017387825543479,True,,,,,,
,,,0.0007986836526591,0.0017020624433307,True,,,
,,,,,,0.0030587006384766,0.0055042940348426,True
0.013960864577778,0.0057466575728948,False,,,,,,
,,,0.0149118819894478,0.0050590503721411,True,,,
,,,,,,0.0235110740827316,0.0085860843057011,False
0.0026759876311637,0.0044613721625584,True,,,,,,
,,,0.0024602517538249,0.0041347177672286,True,,,
,,,,,,0.0041617423355244,0.0067237817370144,False
0.001400656394498,0.0034893747462821,False,,,,,,
,,,0.0006253855062319,0.0031002009596535,False,,,
,,,,,,0.003573975693168,0.0067125041152773,False
0.0002966282542093,0.0030237704443691,False,,,,,,
,,,8.61827539189159e-05,0.0026125559126384,False,,,
,,,,,,0.0020037896237355,0.0114406120991951,False
0.0063136836519421,0.0024131450371888,False,,,,,,
,,,0.0045134291660916,0.0022717371545005,True,,,
,,,,,,0.0067909670855421,0.0079495732910273,False
0.0006223354033483,0.0024960475387863,True,,,,,,
,,,0.000315075253696,0.0021727551792634,True,,,
,,,,,,0.002320555068892,0.0068421404807765,False
0.0012550782606507,0.0050744508185798,True,,,,,,
,,,0.0006239960181424,0.0047711454145939,True,,,
,,,,,,0.0028951581153543,0.007710080255638,False
0.001356548305433,0.0023481824725407,True,,,,,,
,,,0.0008964423297238,0.0020297510541455,True,,,
,,,,,,0.0026577170800622,0.0080937294810398,False
0.0015025816354187,0.003042180061777,False,,,,,,
,,,0.0002454160371499,0.0025137957071918,False,,,
,,,,,,0.0010009728735506,0.0060755107698137,False
0.0008693302699113,0.0034763226332784,True,,,,,,
,,,0.0001587766228175,0.0027930107420581,True,,,
,,,,,,0.0042490948706378,0.0102170940134998,False
0.0119563738772283,0.0052966314103069,True,,,,,,
,,,0.0130226762155978,0.0042008602486562,True,,,
,,,,,,0.0131188028306805,0.0093474046591161,False
0.003165030648816,0.0038564943633132,False,,,,,,
,,,0.0033338594533814,0.0033484296717081,False,,,
,,,,,,0.0058374371004858,0.0069254087139109,False
0.0060805689461978,0.0074125430234614,False,,,,,,
,,,0.009094901643113,0.0062099559395675,False,,,
,,,,,,0.0110183412706817,0.0128410035550061,False
0.0020321923155247,0.0056692695971473,False,,,,,,
,,,0.0012328587913913,0.0041398403077929,False,,,
,,,,,,0.0028491844630829,0.0081756768066272,False
0.0012954994088235,0.0020992443466275,True,,,,,,
,,,0.0017859810567562,0.0019227007726762,True,,,
,,,,,,0.005402097738473,0.0072307025737321,True
0.004524223793314,0.0038536641750634,False,,,,,,
,,,0.0036816602782908,0.0033547820945104,False,,,
,,,,,,0.0047515793414788,0.0082319299509278,False
0.0003648123885187,0.0026299627388536,True,,,,,,
,,,0.0002887285311249,0.0021719515450848,True,,,
,,,,,,0.0011099057361151,0.0048362639536235,True
0.0018421037229352,0.0031103729483648,False,,,,,,
,,,0.0023871885638538,0.0030269367636112,False,,,
,,,,,,0.0036586068973734,0.0074956912104324,False
0.0041977170751453,0.0052442584513668,True,,,,,,
,,,0.0029356281357888,0.004478013722328,True,,,
,,,,,,0.0052112441767409,0.0093498272686568,False
0.0005590298461073,0.0031260617621195,False,,,,,,
,,,0.0011005120820521,0.0027552990821714,False,,,
,,,,,,0.0020287790892808,0.0056757872025266,False
0.0020286700124593,0.0038706616879155,True,,,,,,
,,,0.0006724208288178,0.0036773492639749,True,,,
,,,,,,0.0100575781578021,0.0071550351005283,False
0.0020894952756393,0.0024469367254663,True,,,,,,
,,,0.0006503052823105,0.0018508125955743,True,,,
,,,,,,0.0045188128216902,0.0055245925501512,False
0.0007176535421098,0.0013539256377201,True,,,,,,
,,,0.0007099733094385,0.0009495471598223,True,,,
,,,,,,0.005256386080193,0.0070941441572471,False
0.0013268798655011,0.0028854055872856,True,,,,,,
,,,0.0008004196109307,0.0023292742873834,True,,,
,,,,,,0.0058836861224138,0.0081607389442391,False
0.0016026514457663,0.0021214680729716,True,,,,,,
,,,0.0009549926293254,0.0020148809677424,True,,,
,,,,,,0.0052148634944624,0.0074683041672489,False
0.0085048984294684,0.0050377782684422,True,,,,,,
,,,0.0078390693999977,0.003595817357752,True,,,
,,,,,,0.0244126901274124,0.0082434283512828,False
0.0048177461666112,0.0037798719588244,True,,,,,,
,,,0.0043155411664088,0.0036057121011078,True,,,
,,,,,,0.0072314797027447,0.0095691867904109,False
0.0060257231693097,0.0033969855512477,True,,,,,,
,,,0.0062347984762585,0.0023840707450931,True,,,
,,,,,,0.0314228267344236,0.0070976790198736,True
0.0008994465147833,0.0019450604178921,True,,,,,,
,,,0.0001689987497738,0.0015678544672032,True,,,
,,,,,,0.0030762267291909,0.0050707289182091,False
0.0005759917438592,0.0039933870710151,True,,,,,,
,,,0.0005219454507211,0.0040473389064671,True,,,
,,,,,,0.0021702476333559,0.0071320031890931,False
0.0016763799814045,0.0029093645937853,False,,,,,,
,,,0.0012101900794923,0.0028418438125597,False,,,
,,,,,,0.003545193654911,0.0085966816299685,False
0.0011244278369984,0.002532772686097,False,,,,,,
,,,0.0029608433338937,0.0021939624261851,False,,,
,,,,,,0.0017947981985524,0.0066702257301837,False
0.0003999972913546,0.0017949273400441,True,,,,,,
,,,0.0002369233307501,0.0010841325433355,True,,,
,,,,,,0.001727489200684,0.0067405245143491,False
0.0031042449276847,0.0044574830041453,True,,,,,,
,,,0.001499301717832,0.0041946614533653,True,,,
,,,,,,0.0093726936169071,0.0080020953916885,False
0.0008951706314386,0.0025245885309755,True,,,,,,
