input_t_gradient__blur_euclidean,integrated_gradients__blur_euclidean,smoothgrad__blur_euclidean,deconvnet_blur_euclidean,GuidedBackprop_blur_euclidean,Same_Classification__blur,input_t_gradient__gausian_small_euclidean,integrated_gradients__gausian_small_euclidean,smoothgrad__gausian_small_euclidean,deconvnet_gausian_small_euclidean,GuidedBackprop_gausian_small_euclidean,Same_Classification__gausian_small,input_t_gradient__gausian_big_euclidean,integrated_gradients__gausian_big_euclidean,smoothgrad__gausian_big_euclidean,deconvnet_gausian_big_euclidean,GuidedBackprop_gausian_big_euclidean,Same_Classification__gausian_big
,,,,,,0.2110637620102151,0.2105408939471912,8.071085054526549,0.0991976137869095,0.1320750591978855,True,,,,,,
,,,,,,,,,,,,0.4412793914653576,0.4385724437609729,4.766423188952332,0.233349044734502,0.4651530473312395,False
0.791278811320871,0.8789107026548455,2.8380209537780905,0.1253064112370161,0.0386621712530677,False,,,,,,,,,,,,
,,,,,,0.6770475855783286,0.8206270955056232,2.9207942299448124,0.114840782093958,0.0351188483586223,False,,,,,,
,,,,,,,,,,,,0.8642034292567414,0.7083775293733301,2.060983640947647,0.1774575883996977,0.098144383327475,False
0.5280872136551986,0.5381666507542224,2.736039638742611,0.0825371958032319,0.0898038313462643,True,,,,,,,,,,,,
,,,,,,0.371547840183984,0.3903654926588082,1.856175174529724,0.0590977005334167,0.052897972532234,True,,,,,,
,,,,,,,,,,,,0.737942200564305,0.7183551749214937,80.66625541488044,0.1601098572972174,0.2379391192533493,False
0.7461635706343224,1.133089215038135,18.813771013549847,0.1243169530091366,1.3807645574925145,False,,,,,,,,,,,,
,,,,,,0.6753898383838693,0.9850628935821568,9.421947517315418,0.1045338712475287,0.8160609299335287,False,,,,,,
,,,,,,,,,,,,1.091235294394875,1.329385554094122,25.4205222048482,0.1929945112450367,1.1302665177275435,False
0.5378376472845613,0.5991794334942169,1.179392089810398,0.0935701379871249,0.0360171894182219,True,,,,,,,,,,,,
,,,,,,0.5297519707969933,0.5810629713869102,1.2031736250567944,0.0845447016497453,0.0335126524501892,True,,,,,,
,,,,,,,,,,,,0.7902208558991262,0.7998368182626034,2.364459082584448,0.1576652824538089,0.0948480759408325,False
1.0429068569883546,1.4258639427149056,3.40606848572216,0.0979274648298227,0.0557155850739335,False,,,,,,,,,,,,
,,,,,,0.8865976797648533,1.224379323363023,4.26511611642763,0.0923073634467743,0.0514781919731442,False,,,,,,
,,,,,,,,,,,,0.75391626482855,0.7536009669780033,4.041339134820496,0.1627195900060289,0.2176875302387396,False
1.206823686938328,1.3110924093353218,3.5316661391105724,0.0910003520782263,0.039890487563495,True,,,,,,,,,,,,
,,,,,,0.9894212613206446,1.0950596511913957,2.870334514811429,0.0817234334234798,0.0366521859730371,True,,,,,,
,,,,,,,,,,,,1.9747380410654125,2.007714425871461,11.18316664576039,0.1689684124065417,0.1275135141047032,False
0.8261166535758594,0.9338787329400364,2.2028600277280943,0.146163132185773,0.048809942607241,True,,,,,,,,,,,,
,,,,,,0.6375481187100387,0.7789756977779195,1.790738367034085,0.128867427670843,0.0477889672024661,True,,,,,,
,,,,,,,,,,,,1.2605201895695222,1.2818986197887057,5.574651512243042,0.2097983102265778,0.1312401681224697,False
0.7117516326485478,0.6334081878610912,5.181581913481903,0.1397103021916413,0.5058856329949099,True,,,,,,,,,,,,
,,,,,,0.5124423720441373,0.4981015779590409,4.558822692627467,0.0900796237140067,0.8499342529109245,True,,,,,,
,,,,,,,,,,,,1.0554207188393958,0.938036299099424,21.72836239536113,0.2080368452754321,0.8251671244747164,False
1.277942144710834,1.4977675063030025,4.890840439180678,0.1462613658153259,0.1109415196587017,False,,,,,,,,,,,,
,,,,,,0.4898628110374765,0.8309675742279733,3.0144980168563813,0.1017582788784706,0.061505149728659,True,,,,,,
,,,,,,,,,,,,0.8380794956088228,0.9137756519116814,3.3998689317577044,0.2061326781783481,0.5041674721182902,False
0.3435798235523298,0.3082248165366125,2.2477279030864983,0.1250626585424775,0.036481821317235,True,,,,,,,,,,,,
,,,,,,0.2858296651094423,0.2579181541788596,1.9564234591752687,0.0790225652215347,0.0275712744240845,True,,,,,,
,,,,,,,,,,,,0.5621636805547338,0.5082896146558092,30.97703860923116,0.22387324925604,0.1178549776471289,False
0.3357875992295935,0.3478919651322273,226.34469711285968,0.1115271628485767,0.2405533014962393,True,,,,,,,,,,,,
,,,,,,0.301998144512121,0.3210199990109028,25.119814255886727,0.0998361613638379,0.1908441174076106,True,,,,,,
,,,,,,,,,,,,0.6962431441468695,0.6265067442476207,4.6197203043550354,0.1790877166468313,0.2859864648665797,False
2.61455212670885,1.721496150013679,14.909302604327475,0.1701689967282931,0.8610633640036579,True,,,,,,,,,,,,
,,,,,,2.646218567136285,1.7311009268370436,23.578835499149324,0.1793089234856155,0.4211950015379684,False,,,,,,
,,,,,,,,,,,,2.741980883268824,2.056000724034021,16.679405754122424,0.2065259885843025,0.5223175715862844,False
1.1028418968504043,1.0166988972366011,12.419216916138462,0.1157994087497119,0.0716687385663871,False,,,,,,,,,,,,
,,,,,,0.76061449845231,0.744310468252332,11.99479098427242,0.0959062586136457,0.0640997456185898,True,,,,,,
,,,,,,,,,,,,1.0693316740991692,0.8748013508331925,9.686141769825523,0.1665439014202046,0.1377037546135289,False
0.685159530751372,1.127781603614327,29.63023643436653,0.1204442010011234,0.0846568071603652,False,,,,,,,,,,,,
,,,,,,0.6089341153306722,1.0313536630849558,29.28599663044261,0.0738831609113985,0.0533689808754974,False,,,,,,
,,,,,,,,,,,,0.6464988041953542,0.7541072918351818,251.75098989357463,0.172577979401796,0.1442861343081337,False
0.4049448857833135,0.6590939444800672,1.951017454679936,0.1697829965843222,0.1185969944927363,False,,,,,,,,,,,,
,,,,,,0.3470034753675505,0.533189049270983,1.2388366628522776,0.1397279025486395,0.1007952865312533,False,,,,,,
,,,,,,,,,,,,0.4569372201575859,0.5647392233416206,2.266844819964084,0.2066318745678667,0.240486511778563,False
1.0914211979576929,1.544358467527135,8.790748389936434,0.1111539357910507,0.0565065752660543,True,,,,,,,,,,,,
,,,,,,0.9912089743843544,1.4554558224619598,3.698657732146687,0.103826846614774,0.0718874989211125,False,,,,,,
,,,,,,,,,,,,1.429901975900922,1.425955828917948,1043.0700515471597,0.1991071174918645,0.1771782355284757,False
0.9732071486489,0.8411052070477134,7.769784499929666,0.1133336754952216,0.0391167511792752,True,,,,,,,,,,,,
,,,,,,0.8098449853822863,0.750915883335528,10.418407695719916,0.1060594039767929,0.043474875846059,True,,,,,,
,,,,,,,,,,,,1.4821640599977273,1.246637041612698,9.439819807767217,0.1613233697667411,0.0949006028136494,False
0.5331685773309625,0.4826923107719462,1.4479774718582468,0.0775886917716577,0.0525405900560874,True,,,,,,,,,,,,
,,,,,,0.4478668032062614,0.4209248568450816,1.1543447775851825,0.0693819326465262,0.0569250381329947,True,,,,,,
,,,,,,,,,,,,0.7619587032181001,0.635296669163743,3.717711925541839,0.1782512002342899,0.1395231273844257,False
0.60705788814608,0.5496766709869927,101.71591879674064,0.1049920740221882,0.0766177249845949,True,,,,,,,,,,,,
,,,,,,0.511893934571902,0.5128686279476846,38.524341605246285,0.0907435881717599,0.0769932829834855,True,,,,,,
,,,,,,,,,,,,0.8284549646485916,0.6903399853201503,8.624082118107518,0.1725923354970184,0.2356175332355777,True
0.7133863003643536,0.633628991844133,25.82986659475439,0.1180513846307231,0.0455698089483188,True,,,,,,,,,,,,
,,,,,,0.5757066177206676,0.5351115055647785,12.634150989195374,0.0952027933149387,0.0350255316244476,True,,,,,,
,,,,,,,,,,,,1.0014489555436392,0.9349795899775922,41.47045871231635,0.2066278330508461,0.1409329088690899,False
0.5502796779890935,0.6840177346964813,26.88520573549617,0.1758961255391548,0.273540884504611,True,,,,,,,,,,,,
,,,,,,0.5976929744375352,0.7100021002266331,79.89277871136089,0.14451071393877,0.1963237905136927,False,,,,,,
,,,,,,,,,,,,0.7269290480468306,0.7736683168760425,4.639834752564643,0.2352889779365699,0.6683251135271636,False
0.2943059421336601,0.2830428964375282,0.7229246999549247,0.1074747019898593,0.0340456990868987,True,,,,,,,,,,,,
,,,,,,0.2510418016737673,0.2490017437090546,0.6756831657551742,0.0919225041346545,0.0282972837236241,True,,,,,,
,,,,,,,,,,,,0.4071514228299718,0.4096847038211383,1.0070639566284032,0.1731904297079132,0.0918517456516663,True
0.9453943560079996,0.773404750763332,65.13543863766522,0.1971896264602735,0.4132374429621699,False,,,,,,,,,,,,
,,,,,,0.8247851215991151,0.7075805095492015,7.5456547913071805,0.1665219445830009,0.4707796509295769,False,,,,,,
,,,,,,,,,,,,1.1801997542007892,0.955899058117331,3.568023468791503,0.2595192684300988,0.8073380323474794,False
0.3203429464166154,0.6015730249528709,1.953795537693596,0.1173255861695722,0.0613628849491194,True,,,,,,,,,,,,
,,,,,,0.2880617394052808,0.5567910663574547,1.2953539697825387,0.1060629602360436,0.0564306587135532,True,,,,,,
,,,,,,,,,,,,0.4430686605140772,0.6242709051259488,16.29525417995215,0.1630969890951654,0.1302494497969956,False
0.480237052426099,0.57961893077536,4.819696256768938,0.1387249228495755,0.0658594835102864,True,,,,,,,,,,,,
,,,,,,0.3587196575448353,0.4398923201431805,3.099450957605286,0.1034431054131259,0.0474677577879167,True,,,,,,
,,,,,,,,,,,,0.6656677329702528,0.7290563007899654,8.894127895784836,0.2102927464535298,0.1503083429206207,False
0.8463086307488266,0.9041042939049816,2.25910724369342,0.1119108149651602,0.0572256480104388,True,,,,,,,,,,,,
,,,,,,0.6568531801493362,0.8086755935871351,1.5993646085018671,0.0993805856619869,0.0493824766819648,True,,,,,,
,,,,,,,,,,,,1.0238533035110438,1.0782340749102033,3.79273686823314,0.1628838513000328,0.1332191070080882,False
0.5190729795706536,0.4994147850191854,3.8159829480182847,0.1170055558071414,0.0537551852504836,True,,,,,,,,,,,,
,,,,,,0.4582125152734529,0.4509399131427039,3.2453152769526774,0.1024450849525524,0.0561323801380649,True,,,,,,
,,,,,,,,,,,,1.0237652982627028,0.9922698851788412,8.625510995684706,0.2247395457176668,0.1587097876353105,True
0.4076575165090001,0.4139241959056642,1.1595902144679515,0.1225879758402346,0.0491366901320598,True,,,,,,,,,,,,
,,,,,,0.3887280473689589,0.4045785050002383,1.1572948725667878,0.1072481265838622,0.0466374307948014,True,,,,,,
,,,,,,,,,,,,0.5917161237218977,0.5513830446291212,2.275454972143168,0.189096537096645,0.1314803234901075,False
0.9520893352107084,1.0315100507216617,16.384521959336745,0.203453455353123,0.0233933167527152,True,,,,,,,,,,,,
,,,,,,0.8355738756565476,0.9126356845883145,6.811802048917293,0.165934607151546,0.0202837353552543,True,,,,,,
,,,,,,,,,,,,1.4735725694588124,1.3614544525892016,5.133900397639749,0.283034064597345,0.0600028876028002,False
0.7918981756659749,0.9259510330935342,4.07744340582616,0.108235382607832,0.1081842221421184,True,,,,,,,,,,,,
,,,,,,0.7242699533840299,0.828495637768267,3.4854703182828093,0.0910664040131392,0.1089699280098974,True,,,,,,
,,,,,,,,,,,,1.0083486241406454,1.148679445454578,7.580157636895849,0.222071194642162,0.3768372299467312,False
0.4385965182267732,0.434811403963361,1.739814814394581,0.1124245678259502,0.0437232796959187,True,,,,,,,,,,,,
,,,,,,0.4309122540149623,0.4265493162662689,1.6063308505457936,0.09989720586173,0.0429491203269477,True,,,,,,
,,,,,,,,,,,,0.6726181638761061,0.62049231517028,4.054788599423796,0.1758562378683483,0.1009652598621011,False
0.6730676449800551,0.7413761674561274,8.999591204726421,0.1467939349418624,0.0785917052384352,False,,,,,,,,,,,,
,,,,,,0.6229761629608737,0.7250291866061633,18.193542079289845,0.1173275656139712,0.0692863862089725,False,,,,,,
,,,,,,,,,,,,0.9017412803074047,0.8262647891611533,5.7545315429357045,0.2489572377477109,0.1934958889313451,False
0.5993616827819506,0.5771148015353421,3.221940151493191,0.0823318486107211,0.0598128087957797,False,,,,,,,,,,,,
,,,,,,0.5109894844463418,0.504012275582353,2.8613197554024765,0.0831096145942368,0.0792818305017515,False,,,,,,
,,,,,,,,,,,,0.8468855925328937,0.6998169964136164,4.592174299081069,0.1581049544730256,0.1192121542922346,False
0.3459528227310394,0.3949063237399741,1.32647398535854,0.0932660803427868,0.0416066014800595,True,,,,,,,,,,,,
,,,,,,0.3184212005368315,0.3847688978701234,1.046169889767974,0.0728865195626779,0.0386367762023525,True,,,,,,
,,,,,,,,,,,,0.4175500087555788,0.4116927291384854,1.2387868414714334,0.1636313500284099,0.0903318797628318,False
1.0132937423675608,1.4917133388102153,427.5185630710005,0.2587998972307853,0.1755368637304784,False,,,,,,,,,,,,
,,,,,,0.908442446169088,1.398006806199791,116.67080642755806,0.2412266660729953,0.1780938518221568,False,,,,,,
,,,,,,,,,,,,1.0430353416195763,1.2229831156438191,10.25059709298302,0.2363999705924636,0.5762748920984657,False
0.9205581686265616,0.972733644446102,8.511682700545201,0.2000537558457881,0.093144959801585,True,,,,,,,,,,,,
,,,,,,0.6716596295323348,0.7449399824247697,5.290794166306108,0.1511126884639896,0.0970771385991945,True,,,,,,
,,,,,,,,,,,,0.9830449673286804,0.8733490278542767,1033.6027406397368,0.2323631942965194,0.2989046701057731,True
1.0623545035621202,0.875889151836975,5.762800424077092,0.1650417981301071,0.0810550286212833,False,,,,,,,,,,,,
,,,,,,0.7782012320209594,0.7351765365722962,7.286234050052566,0.1117556059691692,0.0584611024924798,False,,,,,,
,,,,,,,,,,,,1.0439408201857188,0.9195309137937742,28.44302345901952,0.22986036857741,0.1981634665954591,False
2.1209545190503616,1.8537760204056744,4.24853845318072,0.1150431723774095,0.0240118864345996,False,,,,,,,,,,,,
,,,,,,2.074541969578352,1.8764017861978213,4.343997227378441,0.1068248835376919,0.02604905089067,False,,,,,,
,,,,,,,,,,,,2.4354612869649306,1.8850238518993871,4.64133549788757,0.1505894914979548,0.0474429681649838,False
0.8524053657132535,0.8049088953288381,3.6633488552522326,0.0891137103105862,0.0294942489090886,False,,,,,,,,,,,,
,,,,,,,,,,,,1.3740990328683471,1.1873843143520804,7.543733357431035,0.1576226100795204,0.0884320786005084,False
1.1142834980895018,0.8569438760813074,3.1059182225925213,0.1445380535226297,0.0428209079986645,True,,,,,,,,,,,,
,,,,,,0.9452901896195636,0.7733728373168363,3.701273838386637,0.1248133933600106,0.0360824680081913,True,,,,,,
,,,,,,,,,,,,1.1533829970594227,0.7995924951018993,104.08702953663187,0.1880830893074796,0.1030503218975815,False
0.9470083566517336,0.8706640391262193,2.7972485539560554,0.0973846423513762,0.0550163335694003,True,,,,,,,,,,,,
,,,,,,0.8318055223694787,0.7942398832319848,2.4731431387807694,0.0877813298319707,0.0573626512110649,True,,,,,,
,,,,,,,,,,,,1.287093547341949,1.0264195418945736,2.3251633091235098,0.1594053464031047,0.101736077655596,False
0.4641937204042199,0.425808520195035,3.4127391222035985,0.1411026174666395,0.4165664872818125,True,,,,,,,,,,,,
,,,,,,0.3901831180238961,0.364173210430113,1.983712147070436,0.0841907987514829,0.5670329128791781,True,,,,,,
,,,,,,,,,,,,0.7083304366839919,0.6120496357060472,4.069518982184584,0.1870778501624698,2.0235659360930334,False
0.6206233134713175,0.6876104959277904,1.1176026332048858,0.0933924515293842,0.0523925544482286,False,,,,,,,,,,,,
,,,,,,0.4722364537714889,0.591726003120209,1.1541585770381522,0.0893315737485013,0.0547275458959028,False,,,,,,
,,,,,,,,,,,,1.08462682387857,0.986440228830529,2.817756103143114,0.1546244730571639,0.1467122525632631,False
0.523725580916041,0.4503844819787783,26.55137532623602,0.1444002686098358,0.1505416529139998,True,,,,,,,,,,,,
,,,,,,0.4065982444742876,0.3702133806356545,13.08560840392433,0.1246774336247418,0.1885641531174251,True,,,,,,
,,,,,,,,,,,,0.7518126372037724,0.7506351107435583,4.5755957763089805,0.2057027538879124,0.3068142790158721,False
0.8616111977371402,1.1274533271754257,9.121102284778676,0.1748355534230617,0.4620499538962448,False,,,,,,,,,,,,
,,,,,,0.8508344477902631,1.1088589841001817,8.450000347081193,0.1504945300906737,0.5611972322135262,False,,,,,,
,,,,,,,,,,,,0.8480892285763146,0.8492331402482507,43.55582412199187,0.2060102290616281,0.7172212429073421,False
0.9207159430293762,1.2815017805169662,6.0064638582648096,0.0973213196307837,0.0773877550037736,False,,,,,,,,,,,,
,,,,,,0.8807541288220787,1.193197478399242,6.120095192088314,0.0876935103729104,0.0728077243225904,False,,,,,,
,,,,,,,,,,,,0.9939043114146467,1.0922057878114406,528.6988503082652,0.1639433117848964,0.1512844726615355,False
0.8024838465831422,0.7968026687844834,5.133944395082897,0.093995194142408,0.0511122280555983,True,,,,,,,,,,,,
,,,,,,0.7575264354264364,0.7387848629062451,2.547260954467617,0.083196914038627,0.0505376397442208,True,,,,,,
,,,,,,,,,,,,1.563492635040508,1.3051193532353311,3.393413513130293,0.1745591100790421,0.0941675272666022,False
0.6849871565203034,0.6531799809680485,17.113464856472913,0.2250649758347487,0.5710047172565126,True,,,,,,,,,,,,
,,,,,,0.5946572511903632,0.589337788015065,61.1022315904336,0.1832963348994778,0.8467594377309863,True,,,,,,
,,,,,,,,,,,,0.8874129149313469,0.785041792711466,21.766744178462137,0.2351884434299992,0.68016342915084,False
0.598239313497922,0.5443299722935963,5.590883609210068,0.1152570938683532,0.0542803509431969,True,,,,,,,,,,,,
,,,,,,0.5667389841413065,0.5215710154489559,2.979140607047502,0.1099487590755141,0.0568386007494574,True,,,,,,
,,,,,,,,,,,,1.0619137180258282,0.7749957675219967,5.670325290159334,0.1579916609092527,0.0845201282003293,False
0.7962990154145723,0.6586595387413268,2.729751764784643,0.0994950189757157,0.0704208600012541,True,,,,,,,,,,,,
,,,,,,0.62708610751994,0.5198635262567991,2.041500861145329,0.0993611662805327,0.0836994818592061,True,,,,,,
,,,,,,,,,,,,1.0866643458796867,0.9983633603616336,2.758852008994997,0.1722672530461483,0.1440628162613103,False
0.3172120632343633,0.3190449667345499,5.79001435996421,0.1253041600716909,0.2572990384672227,True,,,,,,,,,,,,
,,,,,,0.2540917521206799,0.2562069087431581,2.3880810156470567,0.0904088561548968,0.1442012378420624,True,,,,,,
,,,,,,,,,,,,0.4265118677522271,0.3765368873256352,10.287988780565716,0.1738608582729137,0.6182395925241211,False
0.4429178703423099,0.4871340578130458,3.39305032629669,0.1053894130657657,0.0750770223746556,False,,,,,,,,,,,,
,,,,,,0.4183851363599333,0.4890785776415475,2.8936150581031184,0.0870572524823627,0.0682522323538845,False,,,,,,
,,,,,,,,,,,,0.7678553325720149,0.7237040861249439,5.816283878749886,0.1874734228653438,0.1987092997945593,False
1.244644887303086,0.9278799672523128,6.8916665995205255,0.1052416535639269,0.0662749565417677,False,,,,,,,,,,,,
,,,,,,1.0384484658205129,0.8651767144470898,9.059371574413715,0.1040468471536809,0.0780919445702166,False,,,,,,
,,,,,,,,,,,,1.848604265806285,1.15493525897093,5.830638391853525,0.1775358401993333,0.1784635906250835,False
0.6649788943899458,0.785963201460222,4.13313989205178,0.1494183639962265,0.1538889708182217,False,,,,,,,,,,,,
,,,,,,0.6420167803312671,0.7729443040771206,3.6290876966856938,0.1450427443487965,0.1442098271329136,False,,,,,,
,,,,,,,,,,,,0.981597326671002,0.9762886069038336,4.675804849762181,0.179869281639055,0.296959497983641,False
1.1568230336831735,1.0777388991584336,6.625361388430217,0.1186479649103345,0.0321516096091305,True,,,,,,,,,,,,
,,,,,,0.875227617277311,0.8449574718913876,5.029327529427142,0.0892040663201903,0.0274922102647397,True,,,,,,
,,,,,,,,,,,,1.5734035202320913,1.568521487285814,42.0627527636043,0.1926319888663373,0.0963295007743879,False
1.1156917010109215,0.8836694974246248,2.24572162364838,0.1518371918343881,0.1104698749449964,True,,,,,,,,,,,,
,,,,,,1.009113969742969,0.828948321291315,2.110567491649743,0.1379655234203494,0.1131675433635383,True,,,,,,
,,,,,,,,,,,,1.45087389383447,1.0711858055428856,3.448906178181933,0.1955459081897861,0.2587051754930468,False
0.3959042853986925,0.3683310807092714,8.338732781333173,0.136654338979731,0.0479991737509636,True,,,,,,,,,,,,
,,,,,,0.3449598227200269,0.3266058544511785,3.916728419549621,0.110601318094478,0.0401941521757339,True,,,,,,
,,,,,,,,,,,,0.5897776231377043,0.5456653129688986,23.765292124053097,0.2132531652040079,0.1432976577540498,False
0.4803038450329819,0.4576855534371691,21.637947249721684,0.1354582573113098,0.0767249758213572,True,,,,,,,,,,,,
,,,,,,0.4912717192954792,0.5150732051950516,3.886089898952935,0.1206864217449542,0.0664872056920624,False,,,,,,
,,,,,,,,,,,,0.5712903417841662,0.4867897303250652,8.219485323273357,0.1788906291551543,0.2303407997249641,False
0.524410089846253,0.5735599641241993,1.5128405446900457,0.1122967870043063,0.2364373613616518,False,,,,,,,,,,,,
,,,,,,0.4293771423661239,0.5006711467289346,1.49501951036865,0.1138148978133215,0.2150158435154801,False,,,,,,
,,,,,,,,,,,,0.7705269862979532,0.6983625603198328,2.138205729901493,0.1773507761211664,0.3288401540241679,False
0.4906214844416784,0.4627474433615401,1.7566158968337844,0.2933504320328104,0.1595271300380607,True,,,,,,,,,,,,
,,,,,,0.3997267658545361,0.3931345493023636,1.3052040964724156,0.2741939995796572,0.2232712625946964,True,,,,,,
,,,,,,,,,,,,0.7215328736187308,0.6274719479089641,165.36229015215295,0.2482580552353601,0.457969132358328,False
0.6978499742200411,0.7580271856695583,1.741961477625933,0.097752626284152,0.026884079101748,True,,,,,,,,,,,,
,,,,,,0.600112595127396,0.6501723653410131,1.5150869498176198,0.0900353921828276,0.0257326091969434,True,,,,,,
,,,,,,,,,,,,1.0777342233905665,0.8668726295562916,4.428344069412247,0.1630618670502345,0.0708179142493198,False
1.8451453388040404,1.523286486977724,12.35871769519358,0.109365456587827,0.0169542004481991,False,,,,,,,,,,,,
,,,,,,1.280332072794714,1.0295047513199218,4.282099941593151,0.0549946504431501,0.0103544806648985,False,,,,,,
,,,,,,,,,,,,2.164321929063794,1.5736329153873323,6.735248200843446,0.1526223611437919,0.0382726024107895,False
1.1254071340233929,1.0261622921935207,49.86841339258751,0.091682939382262,0.0669968434977338,False,,,,,,,,,,,,
,,,,,,0.8852918127159508,0.8578257091772167,23.25995468039717,0.080750919759352,0.0640307894661757,False,,,,,,
,,,,,,,,,,,,1.0800645659175814,0.8921805788252679,2.485215215316868,0.1726668211419636,0.1405472939036375,False
0.1915677964613154,0.2442826913633428,3.804147178132765,0.157999479971768,0.0620277762588869,True,,,,,,,,,,,,
,,,,,,0.1384225069652284,0.1693147811310484,1.7038914790010264,0.0955239111845579,0.0397923502602736,True,,,,,,
